| S.No | Skip List Time | Set Time | Closeness (%) |
| 6368 | 0.004817       | 0.004658 | 96.708480     |
| 6369 | 0.005484       | 0.005770 | 95.042311     |
| 6370 | 0.005000       | 0.005726 | 87.321825     |
| 6371 | 0.004630       | 0.004643 | 99.717461     |
| 6372 | 0.004485       | 0.004947 | 90.660517     |
| 6373 | 0.004587       | 0.004976 | 92.170117     |
| 6374 | 0.004793       | 0.005107 | 93.845004     |
| 6375 | 0.005368       | 0.005700 | 94.177944     |
| 6376 | 0.004897       | 0.004943 | 99.075201     |
| 6377 | 0.004967       | 0.004667 | 93.959649     |
| 6378 | 0.005047       | 0.004723 | 93.583232     |
| 6379 | 0.004408       | 0.005073 | 86.891112     |
| 6380 | 0.004792       | 0.004871 | 98.383755     |
| 6381 | 0.004803       | 0.005177 | 92.764139     |
| 6382 | 0.004998       | 0.005525 | 90.473347     |
| 6383 | 0.004813       | 0.005194 | 92.656366     |
| 6384 | 0.004763       | 0.005637 | 84.486314     |
| 6385 | 0.004704       | 0.004942 | 95.192633     |
| 6386 | 0.004574       | 0.005279 | 86.653668     |
| 6387 | 0.004571       | 0.005198 | 87.952188     |
| 6388 | 0.004920       | 0.004757 | 96.687871     |
| 6389 | 0.005042       | 0.005505 | 91.581006     |
| 6390 | 0.005142       | 0.005150 | 99.852911     |
| 6391 | 0.004418       | 0.004948 | 89.301877     |
| 6392 | 0.004736       | 0.005123 | 92.443916     |
| 6393 | 0.004398       | 0.005088 | 86.437381     |
| 6394 | 0.005064       | 0.005167 | 98.006570     |
| 6395 | 0.004911       | 0.004957 | 99.071759     |
| 6396 | 0.005532       | 0.005082 | 91.867276     |
| 6397 | 0.005909       | 0.004859 | 82.220479     |
| 6398 | 0.004360       | 0.004777 | 91.269256     |
| 6399 | 0.004503       | 0.004862 | 92.615196     |
| 6400 | 0.004712       | 0.004917 | 95.836633     |
| 6401 | 0.005169       | 0.004777 | 92.405555     |
| 6402 | 0.004548       | 0.004757 | 95.598849     |
| 6403 | 0.004995       | 0.005060 | 98.717168     |
| 6404 | 0.004744       | 0.004792 | 98.986287     |
| 6405 | 0.004315       | 0.004716 | 91.499362     |
| 6406 | 0.004834       | 0.005560 | 86.934517     |
| 6407 | 0.004786       | 0.004931 | 97.062252     |
| 6408 | 0.004730       | 0.004664 | 98.599435     |
| 6409 | 0.004689       | 0.004925 | 95.209301     |
| 6410 | 0.004435       | 0.004624 | 95.926482     |
| 6411 | 0.004777       | 0.006439 | 74.177400     |
| 6412 | 0.004825       | 0.005679 | 84.965035     |
| 6413 | 0.004655       | 0.005081 | 91.610794     |
| 6414 | 0.004385       | 0.005486 | 79.922934     |
| 6415 | 0.004575       | 0.004928 | 92.834238     |
| 6416 | 0.004509       | 0.005092 | 88.567887     |
| 6417 | 0.004767       | 0.004930 | 96.684402     |
| 6418 | 0.004953       | 0.005411 | 91.541706     |
| 6419 | 0.004802       | 0.004918 | 97.635985     |
| 6420 | 0.004424       | 0.004903 | 90.228353     |
| 6421 | 0.004686       | 0.005010 | 93.542997     |
| 6422 | 0.004659       | 0.004988 | 93.411703     |
| 6423 | 0.005320       | 0.004811 | 90.445683     |
| 6424 | 0.004786       | 0.005357 | 89.330652     |
| 6425 | 0.004979       | 0.005452 | 91.337536     |
| 6426 | 0.005112       | 0.004735 | 92.609332     |
| 6427 | 0.004674       | 0.004894 | 95.520904     |
| 6428 | 0.005087       | 0.004954 | 97.371876     |
| 6429 | 0.004669       | 0.004960 | 94.137548     |
| 6430 | 0.005160       | 0.006102 | 84.556929     |
| 6431 | 0.004577       | 0.006220 | 73.580526     |
| 6432 | 0.004665       | 0.005461 | 85.427421     |
| 6433 | 0.004409       | 0.005524 | 79.810396     |
| 6434 | 0.005080       | 0.005053 | 99.477480     |
| 6435 | 0.004907       | 0.004898 | 99.811490     |
| 6436 | 0.004879       | 0.004855 | 99.500317     |
| 6437 | 0.005221       | 0.005210 | 99.790575     |
| 6438 | 0.005517       | 0.005213 | 94.479093     |
| 6439 | 0.004519       | 0.005382 | 83.967565     |
| 6440 | 0.004374       | 0.005160 | 84.758803     |
| 6441 | 0.005124       | 0.005059 | 98.742707     |
| 6442 | 0.005233       | 0.005064 | 96.768394     |
| 6443 | 0.005137       | 0.005242 | 97.993105     |
| 6444 | 0.004664       | 0.004917 | 94.857201     |
| 6445 | 0.004939       | 0.005222 | 94.587519     |
| 6446 | 0.004804       | 0.005024 | 95.630919     |
| 6447 | 0.004791       | 0.005023 | 95.372907     |
| 6448 | 0.004808       | 0.005360 | 89.702880     |
| 6449 | 0.004989       | 0.005285 | 94.394016     |
| 6450 | 0.004852       | 0.005234 | 92.697333     |
| 6451 | 0.004810       | 0.004813 | 99.933139     |
| 6452 | 0.005056       | 0.005187 | 97.480125     |
| 6453 | 0.005401       | 0.005137 | 95.106666     |
| 6454 | 0.004926       | 0.004954 | 99.422837     |
| 6455 | 0.004777       | 0.005163 | 92.522957     |
| 6456 | 0.005777       | 0.004807 | 83.212047     |
| 6457 | 0.005222       | 0.005059 | 96.888127     |
| 6458 | 0.004862       | 0.004721 | 97.092975     |
| 6459 | 0.004639       | 0.004910 | 94.479133     |
| 6460 | 0.004784       | 0.004930 | 97.044353     |
| 6461 | 0.004785       | 0.005183 | 92.312756     |
| 6462 | 0.004923       | 0.005642 | 87.251519     |
| 6463 | 0.004711       | 0.006186 | 76.155339     |
| 6464 | 0.004470       | 0.005372 | 83.206643     |
| 6465 | 0.004796       | 0.005532 | 86.692721     |
| 6466 | 0.006021       | 0.005582 | 92.706357     |
| 6467 | 0.005245       | 0.005307 | 98.844157     |
| 6468 | 0.005624       | 0.005685 | 98.932640     |
| 6469 | 0.004974       | 0.005829 | 85.325379     |
| 6470 | 0.004890       | 0.005281 | 92.591233     |
| 6471 | 0.005067       | 0.005375 | 94.283272     |
| 6472 | 0.005300       | 0.005337 | 99.313534     |
| 6473 | 0.005121       | 0.005381 | 95.163810     |
| 6474 | 0.004978       | 0.005445 | 91.421104     |
| 6475 | 0.004703       | 0.005598 | 84.011592     |
| 6476 | 0.004841       | 0.005165 | 93.718737     |
| 6477 | 0.004712       | 0.005585 | 84.371596     |
| 6478 | 0.004621       | 0.005118 | 90.291095     |
| 6479 | 0.004574       | 0.005114 | 89.441743     |
| 6480 | 0.004969       | 0.005121 | 97.040486     |
| 6481 | 0.004827       | 0.004900 | 98.516590     |
| 6482 | 0.005258       | 0.005488 | 95.811844     |
| 6483 | 0.005151       | 0.005129 | 99.583136     |
| 6484 | 0.004769       | 0.005631 | 84.691394     |
| 6485 | 0.004961       | 0.005164 | 96.069806     |
| 6486 | 0.005163       | 0.005369 | 96.162961     |
| 6487 | 0.004889       | 0.004889 | 99.997914     |
| 6488 | 0.005074       | 0.004837 | 95.318204     |
| 6489 | 0.004906       | 0.005159 | 95.087173     |
| 6490 | 0.004956       | 0.004978 | 99.548738     |
| 6491 | 0.005243       | 0.007518 | 69.744101     |
| 6492 | 0.005336       | 0.005209 | 97.619091     |
| 6493 | 0.005178       | 0.005128 | 99.023313     |
| 6494 | 0.005683       | 0.004715 | 82.966432     |
| 6495 | 0.005543       | 0.004731 | 85.347347     |
| 6496 | 0.005036       | 0.005060 | 99.516534     |
| 6497 | 0.004976       | 0.005669 | 87.766652     |
| 6498 | 0.004751       | 0.005459 | 87.023422     |
| 6499 | 0.004963       | 0.005097 | 97.366874     |
| 6500 | 0.004913       | 0.004642 | 94.482287     |
| 6501 | 0.005119       | 0.004915 | 96.026833     |
| 6502 | 0.004690       | 0.005023 | 93.372333     |
| 6503 | 0.004692       | 0.005267 | 89.088472     |
| 6504 | 0.004791       | 0.005212 | 91.933885     |
| 6505 | 0.004521       | 0.005161 | 87.610813     |
| 6506 | 0.004595       | 0.004831 | 95.101997     |
| 6507 | 0.004830       | 0.004841 | 99.765645     |
| 6508 | 0.004714       | 0.005175 | 91.101859     |
| 6509 | 0.005175       | 0.005848 | 88.491905     |
| 6510 | 0.005235       | 0.005363 | 97.603748     |
| 6511 | 0.004977       | 0.005218 | 95.394772     |
| 6512 | 0.005510       | 0.005101 | 92.579116     |
| 6513 | 0.005010       | 0.005113 | 97.981833     |
| 6514 | 0.005270       | 0.005291 | 99.595531     |
| 6515 | 0.005190       | 0.005621 | 92.334428     |
| 6516 | 0.005315       | 0.005862 | 90.671290     |
| 6517 | 0.005503       | 0.006995 | 78.668385     |
| 6518 | 0.005614       | 0.005065 | 90.209119     |
| 6519 | 0.004746       | 0.005199 | 91.288058     |
| 6520 | 0.005129       | 0.005072 | 98.896766     |
| 6521 | 0.005679       | 0.004985 | 87.777792     |
| 6522 | 0.005463       | 0.004983 | 91.210469     |
| 6523 | 0.005233       | 0.004886 | 93.358666     |
| 6524 | 0.005077       | 0.005086 | 99.820493     |
| 6525 | 0.005222       | 0.005249 | 99.482423     |
| 6526 | 0.005015       | 0.005165 | 97.093288     |
| 6527 | 0.005245       | 0.005432 | 96.565670     |
| 6528 | 0.005227       | 0.005405 | 96.708615     |
| 6529 | 0.005759       | 0.005823 | 98.912264     |
| 6530 | 0.005052       | 0.005315 | 95.037528     |
| 6531 | 0.004833       | 0.004958 | 97.479828     |
| 6532 | 0.005228       | 0.005115 | 97.841908     |
| 6533 | 0.004831       | 0.004974 | 97.116296     |
| 6534 | 0.005195       | 0.005100 | 98.169026     |
| 6535 | 0.005152       | 0.004936 | 95.792690     |
| 6536 | 0.004987       | 0.004990 | 99.929162     |
| 6537 | 0.005201       | 0.005090 | 97.867390     |
| 6538 | 0.005034       | 0.005228 | 96.302949     |
| 6539 | 0.004683       | 0.004960 | 94.419384     |
| 6540 | 0.005164       | 0.005466 | 94.490509     |
| 6541 | 0.005468       | 0.006026 | 90.732897     |
| 6542 | 0.005200       | 0.005182 | 99.654044     |
| 6543 | 0.005363       | 0.005667 | 94.643246     |
| 6544 | 0.004680       | 0.004836 | 96.757443     |
| 6545 | 0.004721       | 0.005074 | 93.032425     |
| 6546 | 0.004959       | 0.005161 | 96.076699     |
| 6547 | 0.004573       | 0.005071 | 90.171474     |
| 6548 | 0.004512       | 0.004973 | 90.732575     |
| 6549 | 0.004940       | 0.005142 | 96.057921     |
| 6550 | 0.004679       | 0.005062 | 92.431773     |
| 6551 | 0.004818       | 0.005031 | 95.770829     |
| 6552 | 0.005554       | 0.005501 | 99.046737     |
| 6553 | 0.005100       | 0.005559 | 91.742166     |
| 6554 | 0.005268       | 0.005462 | 96.444333     |
| 6555 | 0.004878       | 0.005170 | 94.353528     |
| 6556 | 0.004589       | 0.004739 | 96.826341     |
| 6557 | 0.004711       | 0.005189 | 90.794363     |
| 6558 | 0.004953       | 0.004924 | 99.409904     |
| 6559 | 0.004727       | 0.005360 | 88.187099     |
| 6560 | 0.004798       | 0.005180 | 92.620516     |
| 6561 | 0.004916       | 0.004880 | 99.261413     |
| 6562 | 0.004712       | 0.005308 | 88.771530     |
| 6563 | 0.005022       | 0.005411 | 92.807552     |
| 6564 | 0.004925       | 0.005043 | 97.660389     |
| 6565 | 0.004983       | 0.005148 | 96.783398     |
| 6566 | 0.004696       | 0.004989 | 94.134482     |
| 6567 | 0.005389       | 0.004923 | 91.353233     |
| 6568 | 0.004573       | 0.005469 | 83.616259     |
| 6569 | 0.004482       | 0.005075 | 88.319663     |
| 6570 | 0.005343       | 0.005040 | 94.340746     |
| 6571 | 0.005167       | 0.004869 | 94.238994     |
| 6572 | 0.005058       | 0.005011 | 99.059552     |
| 6573 | 0.004769       | 0.005141 | 92.764415     |
| 6574 | 0.004678       | 0.005658 | 82.681789     |
| 6575 | 0.005247       | 0.005361 | 97.870149     |
| 6576 | 0.004745       | 0.005483 | 86.528074     |
| 6577 | 0.004651       | 0.005198 | 89.476720     |
| 6578 | 0.005109       | 0.005367 | 95.179685     |
| 6579 | 0.004691       | 0.005686 | 82.505283     |
| 6580 | 0.004534       | 0.004703 | 96.402387     |
| 6581 | 0.004986       | 0.004997 | 99.784947     |
| 6582 | 0.004867       | 0.005042 | 96.539148     |
| 6583 | 0.005245       | 0.004866 | 92.762010     |
| 6584 | 0.004882       | 0.004940 | 98.833930     |
| 6585 | 0.005025       | 0.004933 | 98.179576     |
| 6586 | 0.005069       | 0.005281 | 95.988171     |
| 6587 | 0.004397       | 0.004849 | 90.688937     |
| 6588 | 0.004414       | 0.004705 | 93.818462     |
| 6589 | 0.004768       | 0.004713 | 98.837755     |
| 6590 | 0.004593       | 0.004644 | 98.914777     |
| 6591 | 0.004565       | 0.005037 | 90.626656     |
| 6592 | 0.004435       | 0.005038 | 88.037399     |
| 6593 | 0.004500       | 0.005046 | 89.182662     |
| 6594 | 0.004475       | 0.004590 | 97.496843     |
| 6595 | 0.004686       | 0.004650 | 99.239832     |
| 6596 | 0.004622       | 0.004962 | 93.148609     |
| 6597 | 0.004779       | 0.004913 | 97.270690     |
| 6598 | 0.004387       | 0.004769 | 91.979629     |
| 6599 | 0.004704       | 0.004988 | 94.308361     |
| 6600 | 0.005013       | 0.004967 | 99.072128     |
| 6601 | 0.004632       | 0.005029 | 92.113012     |
| 6602 | 0.004713       | 0.005051 | 93.298679     |
| 6603 | 0.004576       | 0.004909 | 93.214630     |
| 6604 | 0.004330       | 0.004839 | 89.491920     |
| 6605 | 0.004519       | 0.004710 | 95.939104     |
| 6606 | 0.004764       | 0.004799 | 99.269243     |
| 6607 | 0.004633       | 0.004745 | 97.647294     |
| 6608 | 0.004585       | 0.004886 | 93.833515     |
| 6609 | 0.004708       | 0.004847 | 97.146542     |
| 6610 | 0.004357       | 0.005004 | 87.065738     |
| 6611 | 0.004764       | 0.005048 | 94.385026     |
| 6612 | 0.004833       | 0.005056 | 95.591810     |
| 6613 | 0.004673       | 0.004809 | 97.175338     |
| 6614 | 0.004726       | 0.004928 | 95.902105     |
| 6615 | 0.004682       | 0.004964 | 94.327783     |
| 6616 | 0.005560       | 0.006073 | 91.565254     |
| 6617 | 0.004782       | 0.005076 | 94.208519     |
| 6618 | 0.004449       | 0.004673 | 95.197656     |
| 6619 | 0.004586       | 0.004954 | 92.587194     |
| 6620 | 0.004622       | 0.004896 | 94.408502     |
| 6621 | 0.004548       | 0.004782 | 95.106755     |
| 6622 | 0.004278       | 0.005476 | 78.118127     |
| 6623 | 0.004939       | 0.004725 | 95.661694     |
| 6624 | 0.004516       | 0.004755 | 94.973150     |
| 6625 | 0.004583       | 0.004856 | 94.369322     |
| 6626 | 0.004894       | 0.004805 | 98.183681     |
| 6627 | 0.004522       | 0.005067 | 89.246513     |
| 6628 | 0.004557       | 0.005599 | 81.387704     |
| 6629 | 0.004618       | 0.004760 | 97.014743     |
| 6630 | 0.004433       | 0.004800 | 92.351224     |
| 6631 | 0.004845       | 0.004685 | 96.699606     |
| 6632 | 0.004634       | 0.005114 | 90.606253     |
| 6633 | 0.004534       | 0.004609 | 98.373716     |
| 6634 | 0.004486       | 0.004923 | 91.131661     |
| 6635 | 0.004692       | 0.004886 | 96.021782     |
| 6636 | 0.004734       | 0.004981 | 95.039174     |
| 6637 | 0.004458       | 0.004798 | 92.920431     |
| 6638 | 0.004605       | 0.004808 | 95.779109     |
| 6639 | 0.004682       | 0.004876 | 96.025545     |
| 6640 | 0.004922       | 0.004884 | 99.228045     |
| 6641 | 0.004561       | 0.004719 | 96.648086     |
| 6642 | 0.004792       | 0.005129 | 93.436718     |
| 6643 | 0.004482       | 0.005167 | 86.737272     |
| 6644 | 0.006057       | 0.004950 | 81.720100     |
| 6645 | 0.004685       | 0.004755 | 98.530160     |
| 6646 | 0.004406       | 0.004533 | 97.198967     |
| 6647 | 0.004658       | 0.004967 | 93.762917     |
| 6648 | 0.005254       | 0.005301 | 99.114517     |
| 6649 | 0.004369       | 0.004789 | 91.228858     |
| 6650 | 0.004588       | 0.004589 | 99.974067     |
| 6651 | 0.004740       | 0.004831 | 98.118768     |
| 6652 | 0.004676       | 0.004951 | 94.462527     |
| 6653 | 0.004832       | 0.004740 | 98.112005     |
| 6654 | 0.004664       | 0.005080 | 91.800876     |
| 6655 | 0.004641       | 0.004771 | 97.263496     |
| 6656 | 0.004543       | 0.005021 | 90.481136     |
| 6657 | 0.005098       | 0.005143 | 99.123315     |
| 6658 | 0.004772       | 0.005332 | 89.496757     |
| 6659 | 0.004786       | 0.005226 | 91.585611     |
| 6660 | 0.004842       | 0.005064 | 95.625127     |
| 6661 | 0.004626       | 0.004657 | 99.347486     |
| 6662 | 0.004737       | 0.004922 | 96.247774     |
| 6663 | 0.004653       | 0.004906 | 94.838300     |
| 6664 | 0.004583       | 0.004769 | 96.099581     |
| 6665 | 0.004516       | 0.004816 | 93.787567     |
| 6666 | 0.004478       | 0.004976 | 89.991910     |
| 6667 | 0.004630       | 0.004957 | 93.408808     |
| 6668 | 0.004671       | 0.004999 | 93.443330     |
| 6669 | 0.004762       | 0.005136 | 92.707925     |
| 6670 | 0.004711       | 0.005611 | 83.964033     |
| 6671 | 0.004610       | 0.005099 | 90.402479     |
| 6672 | 0.004487       | 0.004816 | 93.162060     |
| 6673 | 0.004374       | 0.004761 | 91.872642     |
| 6674 | 0.004581       | 0.004942 | 92.696307     |
| 6675 | 0.004454       | 0.004859 | 91.676707     |
| 6676 | 0.004692       | 0.004847 | 96.809951     |
| 6677 | 0.004780       | 0.005029 | 95.050566     |
| 6678 | 0.004530       | 0.004870 | 93.028303     |
| 6679 | 0.004706       | 0.004679 | 99.439248     |
| 6680 | 0.004684       | 0.005160 | 90.771843     |
| 6681 | 0.004439       | 0.004862 | 91.292157     |
| 6682 | 0.005502       | 0.005053 | 91.835961     |
| 6683 | 0.004872       | 0.005421 | 89.871542     |
| 6684 | 0.004474       | 0.004900 | 91.312623     |
| 6685 | 0.004589       | 0.005083 | 90.272267     |
| 6686 | 0.004642       | 0.004821 | 96.293395     |
| 6687 | 0.004551       | 0.004851 | 93.807915     |
| 6688 | 0.004831       | 0.004809 | 99.545309     |
| 6689 | 0.004433       | 0.004884 | 90.755533     |
| 6690 | 0.004408       | 0.005036 | 87.513273     |
| 6691 | 0.005137       | 0.005047 | 98.238576     |
| 6692 | 0.004401       | 0.005056 | 87.036715     |
| 6693 | 0.004792       | 0.005010 | 95.658432     |
| 6694 | 0.004725       | 0.004950 | 95.458840     |
| 6695 | 0.004780       | 0.004829 | 98.983996     |
| 6696 | 0.005216       | 0.005315 | 98.137701     |
| 6697 | 0.004860       | 0.004770 | 98.156927     |
| 6698 | 0.004533       | 0.005294 | 85.631935     |
| 6699 | 0.004579       | 0.004825 | 94.906613     |
| 6700 | 0.004649       | 0.004978 | 93.390361     |
| 6701 | 0.004560       | 0.004757 | 95.874436     |
| 6702 | 0.004655       | 0.004732 | 98.370728     |
| 6703 | 0.004525       | 0.004945 | 91.502424     |
| 6704 | 0.004710       | 0.005061 | 93.065731     |
| 6705 | 0.004683       | 0.005010 | 93.469081     |
| 6706 | 0.004747       | 0.004757 | 99.788292     |
| 6707 | 0.004896       | 0.004822 | 98.480552     |
| 6708 | 0.004724       | 0.005169 | 91.398889     |
| 6709 | 0.004652       | 0.005176 | 89.880317     |
| 6710 | 0.004870       | 0.005683 | 85.689321     |
| 6711 | 0.005541       | 0.005832 | 95.002616     |
| 6712 | 0.005322       | 0.005323 | 99.974376     |
| 6713 | 0.004759       | 0.005526 | 86.124115     |
| 6714 | 0.004832       | 0.005716 | 84.528688     |
| 6715 | 0.005598       | 0.005381 | 96.130077     |
| 6716 | 0.004643       | 0.004986 | 93.124315     |
| 6717 | 0.004607       | 0.004836 | 95.274513     |
| 6718 | 0.004752       | 0.005035 | 94.373603     |
